Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful (Main),Successful (Reserve),Quota Exceeded,Timetable Clashes,Workload Exceeded,Others
College of Design and Eng,Mechanical Engineering,ME5611,SUSTAINABLE PRODUCT DESIGN & MANUFACTURING,L01,1,43,1,0,42,0,0,0
College of Design and Eng,Mechanical Engineering,ME5612,COMPUTER AIDED PRODUCT DEVELOPMENT,L01,11,46,1,0,45,0,0,0
College of Design and Eng,Mechanical Engineering,ME6205,Advanced Topics in Heat and Mass Transfer,L01,21,9,9,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME6504,Mechanical Failure Analysis: Learning from Examples,L01,2147483647,10,2,0,8,0,0,0
College of Design and Eng,Mechanical Engineering,ME6601,Research Topics in Manufacturing,L01,98,6,6,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME6604,Modelling of Manufacturing Processes,L01,28,21,21,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,OT5301,Subsea Systems Engineering,L01,60,9,9,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,OT5304,Subsea Construction & Operational Support,L01,40,19,18,0,0,0,1,0
Duke-NUS Medical School,Duke-NUS Dean's Office,GMS5004,Regulation of Pharmaceutical Manufacturing,L1,10,21,10,0,11,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH4223,Chinese Literary Criticism,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH4227,Contemporary Chinese Literature in Twelve Key Words,E1,5,6,5,0,1,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH4281,Translation Studies,E1,5,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH5213,Cognitive Linguistics & Chinese Language,S1,20,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH5243,Contemporary China-Southeast Asia Relations,E1,26,18,17,8,1,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH5660,INDEPENDENT STUDY,L1,2147483647,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH6201,TOPICS IN CHINESE LINGUISTICS,S1,20,11,11,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH6227,CULTURE AND SOCIETY THROUGH LITERATURE,S1,20,16,15,2,1,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH6262,INDEPENDENT STUDY IN CHINESE STUDIES,L1,2147483647,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5302,Chinese Buddhist Proselytic Literature,L1,26,15,15,11,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5303,Traditional Chinese Culture in Singapore and Malaysia,L1,25,23,23,2,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5305,Prominent Nanyang Chinese in Modern China,L2,26,8,8,4,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5307,Major Themes in Chinese History,E1,25,8,8,6,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5314,Chinese Religion,E1,26,15,15,5,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5316,Print Culture & Chinese Literature: From Ming to Modern,E1,26,47,26,0,21,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5317,New Approaches to Modern Chinese Culture,E1,25,59,25,0,34,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5319,Development of the Chinese Opera Scene in Singapore,E1,25,2,2,2,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5322,Pragmatics and Politeness,L1,26,30,26,0,4,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5326,Comparative Grammar between Chinese and English,E1,26,20,20,5,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5335,"Literature, Politics, and Media in Contemporary China",E1,25,56,25,0,31,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5336,The Military in Chinese History and Culture,E1,25,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5336,The Military in Chinese History and Culture,E2,25,3,3,3,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5337,Classical Chinese Landscape Poetry and Painting,E1,25,45,25,0,20,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5338,Chinese Maritime Exploration and Cultural Exchange,E1,25,18,18,7,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5339,Chinese Diaspora and Mass Media in the 20th Century,E1,26,45,26,0,19,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5340,Chinese Temples and Associations in Southeast Asia,E1,26,5,0,0,0,0,0,5
Faculty of Arts & Social Sci,Chinese Studies,CHC5341,"Cultural Cold War in Asia Print, Film and Music",E1,26,53,0,0,0,0,0,53
Faculty of Arts & Social Sci,Chinese Studies,CHC5342,Topics in SE Asian Chinese Literature and Film,E1,25,54,0,0,0,0,0,54
Faculty of Arts & Social Sci,Chinese Studies,CHC5343,History of Chinese Epistolary Literature,E1,25,28,0,0,0,0,0,28
Faculty of Arts & Social Sci,Chinese Studies,CHC5345,Sociocultural History of Middle Period China,E1,26,14,0,0,0,0,0,14
Faculty of Arts & Social Sci,Chinese Studies,CHC5346,"""How We Work"" in Modern Chinese Literature and Media",E1,25,22,0,0,0,0,0,22
Faculty of Arts & Social Sci,Communications & New Media,ACE5401,Approaches to Arts & Cultural Entrepreneurship,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5405,Cultural Industries and the Law,E1,41,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5408,Managing Cultural Events,E1,20,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5409,Applied Heritage,L1,45,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5410,Cultural Diplomacy and Intelligence,E1,20,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5411,Cultural Analytics and Informatics,E1,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM5219,Critical Design,E1,20,1,0,0,0,0,0,1
Faculty of Arts & Social Sci,Communications & New Media,NM6103,Quantitative Research Methods in Communications and New Media,E1,14,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM6770,GRADUATE RESEARCH SEMINAR,E1,14,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5307,Final Year Project in Communication,E1,55,36,36,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5323,Crisis Communications and Leadership,E1,8,12,8,0,3,0,0,1
Faculty of Arts & Social Sci,Communications & New Media,NMC5325,Managing Organisational Reputation,E1,29,3,2,0,0,0,0,1
Faculty of Arts & Social Sci,Communications & New Media,NMC5341,Visualising Data,E1,15,14,8,0,0,0,0,6
Faculty of Arts & Social Sci,Communications & New Media,NMC5343,Introduction to Audience Analytics,E1,10,10,9,0,0,0,0,1
Faculty of Arts & Social Sci,Communications & New Media,NMC5362,Media in Asia,E1,10,20,10,0,0,0,0,10
Faculty of Arts & Social Sci,Communications & New Media,NMC5364,"Digital Journalism, Law, and Society",E1,22,13,11,0,0,0,0,2
Faculty of Arts & Social Sci,Communications & New Media,NMC5368,"Media, Policy, and Markets",E1,33,7,4,0,0,0,0,3
Faculty of Arts & Social Sci,Economics,EC6101,ADVANCED MICROECONOMIC THEORY,S1,50,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6102,ADVANCED MACROECONOMIC THEORY,S1,50,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6103,Econometric Modelling and Applications II,S1,50,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6104,Advanced Mathematics for Economists,S1,50,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6770,GRADUATE RESEARCH SEMINAR,S1,50,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6884,Behavioral and Experimental Economics,S1,50,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5304,Machine Learning and Economic Forecasting,S1,60,16,16,4,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5308,Machine Learning for Applied Economics,S1,60,13,13,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5325,PROJECT & POLICY EVALUATION,S1,60,93,55,0,38,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,S1,60,4,4,3,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,S2,60,18,18,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,S1,50,19,19,3,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,S2,50,38,38,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5337,Applied Financial Economics,S1,50,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5342,Advanced International Trade,S1,60,40,40,4,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5343,Advanced International Finance,S1,60,127,60,0,67,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5351,PUBLIC FINANCE,S1,60,27,27,28,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5372,Big Data Analytics and Technologies,S1,60,57,57,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5373,THE SINGAPORE ECONOMY,S1,50,19,19,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5375,Economic Growth in East Asia,S1,60,54,54,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5376,Auctions and Market Design,S1,50,121,50,0,71,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5396,Economics of Business and Law of Intellectual Assets,S1,50,120,43,0,77,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5884,Applied Behavioural Economics,S1,60,13,13,15,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5202,The Grammar of Modern English,E1,30,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5204,Linguistic Typology,E1,35,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5206,Advanced Psycholinguistics,E1,33,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5216,Corpus Linguistics,E1,10,3,2,0,0,0,0,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5253,Textual Construction of Knowledge,E1,30,4,2,0,0,0,0,2
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN6770,Graduate Research Seminar,E1,16,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5150,Survey of the Discipline Methods and Approaches,E1,26,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5151,Global Anglophone Literature,E1,24,4,3,0,0,0,0,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5235,POLITICS AND LITERATURE,E1,23,8,2,0,0,0,0,6
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5242,Women Novelists,E1,18,3,2,0,0,0,0,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5244,Shakespeare and Literary Theory,E1,21,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5253,Writing in the Aftermath,E1,29,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS6770,Graduate Research Seminar,E1,17,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5211,Dynamic Environments,L1,9,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5218,RESEARCH METHODS IN HUMAN GEOGRAPHY,L1,3,4,3,0,1,0,0,0
Faculty of Arts & Social Sci,Geography,GE5219,Spatial Programming,L1,2147483647,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5225,Thesis Planning and Implementation,L1,6,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5227,Internet GIS,L1,29,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5229,"Political Ecology: People, Power, and Nature",E1,15,4,0,0,0,0,0,4
Faculty of Arts & Social Sci,Geography,GE6211,Spatial Data Science,L1,15,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5207,APPROACHES TO AMERICAN HISTORY,E1,14,2,1,0,0,0,0,1
Faculty of Arts & Social Sci,History,HY5303,PROBLEMS IN CULTURAL HISTORY,E1,9,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5403,Interpreters of Southeast Asian Pasts,E1,14,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5412,Studying Singaporean History,E1,8,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5415,Theatres of Memory: Performing Public History,E1,18,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5417,Contested Sites: Built Heritage and Historical Memory,E1,18,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY6101,HISTORIOGRAPHY: THEORY & ARCHIVE,E1,14,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY6882,TOPICS IN CHINESE HISTORY,E1,23,7,0,0,0,0,0,7
Faculty of Arts & Social Sci,Japanese Studies,JS6770,GRADUATE RESEARCH SEMINAR,E1,2147483647,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS5201,CRITIQUES IN MALAY STUDIES,E1,6,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS6770,GRADUATE RESEARCH SEMINAR,E1,4,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH5423,PHILOSOPHY OF SCIENCE AND TECHNOLOGY,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH6211,Advanced Epistemology,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH6243,Advanced Aesthetics,E1,14,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH6770,GRADUATE RESEARCH SEMINAR,E1,15,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS5111,RESEARCH DESIGN IN POLITICAL SCIENCE,E1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS5316,SEMINAR IN PUBLIC ADMINISTRATION,E1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5222,Multivariate Statistics in Psychology,E1,19,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5225,STRUCTURAL EQUATION MODELING,E1,16,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5305,ADVANCED SOCIAL PSYCHOLOGY,E1,6,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5306,Advanced Clinical Psychology,E1,10,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5102,SOCIAL WORK WITH GROUPS AND COMMUNITY,E1,28,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5104,Human Development in Context,E1,29,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5117A,Practice Research Capstone Seminar I,E1,2147483647,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5213,Practice with Persons with Disability,E1,26,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5215,Poverty and Asset-Building Policy,E1,20,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5219,Palliative and End-Of-Life Care,E1,24,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5253,VOLUNTEER MANAGEMENT,E1,26,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC5102,Quantitative Data Analysis,E1,21,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC5209,SOCIOLOGY OF EVERYDAY LIFE,E1,23,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC6102,Sociological Theory,E1,20,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC6213,FAMILIES IN TRANSITION,E1,24,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC6214,"GENDER, CULTURE AND SOCIETY",E1,22,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE5151,APPROACHES TO THE STUDY OF SOUTHEAST ASIA,E1,20,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE6770,GRADUATE RESEARCH SEMINAR,E1,4,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5202,Southeast Asia by Sea,E1,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5224,Political Economy of Southeast Asia,E1,23,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5302B,Field Trip,S1,19,1,1,0,0,0,0,0
Faculty of Dentistry,FoD Dean's Office,DY5190,Graduate Seminar module,L1,50,2,0,0,0,0,0,2
Faculty of Science,Biological Sciences,BL5203,MOLECULAR RECOGNITION AND INTERACTIONS,L1,26,6,6,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5210,Biogeography,L1,17,6,6,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5213,PROTEIN DESIGN & ENGINEERING,L1,19,8,8,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5216,ADVANCED GENETICS AND GENOME SCIENCES,L1,1,3,1,0,2,0,0,0
Faculty of Science,Biological Sciences,BL5217,Population Genomics and Phylogenomics,L1,14,2,2,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5220,ADVANCED ANIMAL DEVELOPMENT,L1,27,4,4,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5221,PLANT AND MICROBIAL DEVELOPMENT,L1,1,8,1,0,7,0,0,0
Faculty of Science,Biological Sciences,BL5224,Signalling Mechanisms in Cancers and Metabolic Diseases,L1,30,7,7,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5233,Data Analysis for Conservation Biology with R,L1,38,1,1,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5235,Advanced Optics for Microscopy,L1,23,1,1,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5302,Topics on Nature-based Climate Solutions,L1,14,7,7,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5313,Food Security and Sustainability,L1,33,1,1,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5323,Spatial modelling for environmental sustainability,L1,18,6,6,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5331,Conservation Governance and Climate Solutions,L1,5,5,5,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5623,Infectious Diseases and Host- Pathogen Interactions,L1,26,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5632,Genomic Data Science in the Cloud,L1,41,5,5,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC5202,Forensic Defense Science,L1,5,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC5204,Forensic Psychiatry and Psychology,L1,8,1,1,0,0,0,0,0
Faculty of Science,Chemistry,CM5211,Contemporary Organometallic Chemistry,L1,45,11,10,1,0,0,0,1
Faculty of Science,Chemistry,CM5212,Crystal Engineering,L1,2,10,2,0,8,0,0,0
Faculty of Science,Chemistry,CM5223,Topics in Supramolecular Chemistry,L1,27,14,14,0,0,0,0,0
Faculty of Science,Chemistry,CM5225,Asymmetric Catalysis,L1,75,6,6,0,0,0,0,0
Faculty of Science,Chemistry,CM5232,Topics in Chemical Kinetics,L1,27,3,3,0,0,0,0,0
Faculty of Science,Chemistry,CM5239,Cheminformatics,L1,57,3,3,0,0,0,0,0
Faculty of Science,Chemistry,CM5244,Advanced Environmental Chemistry,L1,21,9,9,0,0,0,0,0
Faculty of Science,Chemistry,CM5263,Advanced Inorganic Electronic Materials,L1,64,10,10,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5201,RHEOLOGY AND TEXTURAL PROPERTIES OF BIOMATERIALS,L1,31,3,3,2,0,0,0,0
Faculty of Science,Food Science & Technology,FST5202A,Modern Food Fermentation,L1,15,1,1,2,0,0,0,0
Faculty of Science,Food Science & Technology,FST5203A,Advanced Food Microbiological Analysis and Food Safety,L1,4,19,4,0,15,0,0,0
Faculty of Science,Food Science & Technology,FST5206,Advanced Food Toxicology and Chemical Safety,L1,9,9,9,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5207,Introduction to Advanced Meat Alternatives,L1,4,26,4,0,22,0,0,0
Faculty of Science,Food Science & Technology,FST5228,Advanced Current Topics in Food Science IV,L1,49,6,6,6,0,0,0,0
Faculty of Science,Food Science & Technology,FST5302,"Food, Nutrition and Health",L1,24,3,3,5,0,0,0,0
Faculty of Science,Food Science & Technology,FST5303A,Science in Clinical Nutrition,L1,4,17,4,0,13,0,0,0
Faculty of Science,Mathematics,DSA3102,Essential Data Analytics Tools: Convex Optimisation,L1,5,4,0,0,0,0,0,4
Faculty of Science,Mathematics,DSA5103,Optimization Algorithms for Data Modelling,L1,2147483647,12,12,0,0,0,0,0
Faculty of Science,Mathematics,DSA5201,DSML Industry Consulting and Applications Project,L1,2147483647,10,10,0,0,0,0,0
Faculty of Science,Mathematics,DSA5203,Visual Data Processing and Interpretation,L1,99,15,15,2,0,0,0,0
Faculty of Science,Mathematics,DSA5204,Deep Learning and Applications,L1,59,34,13,1,21,0,0,0
Faculty of Science,Mathematics,MA3201,Algebra II,L1,4,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA3211,Complex Analysis I,L1,5,5,5,0,0,0,0,0
Faculty of Science,Mathematics,MA3227,Numerical Analysis II,L1,5,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA3233,Combinatorics and Graphs II,L1,5,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA3265,Introduction to Number Theory,L1,3,8,3,0,5,0,0,0
Faculty of Science,Mathematics,MA4229,Fourier Analysis and Approximation,L1,11,10,10,0,0,0,0,0
Faculty of Science,Mathematics,MA4261,Coding and Cryptography,L1,1,2,1,0,1,0,0,0
Faculty of Science,Mathematics,MA4273,Algebraic Geometry of Curves and Surfaces,L1,5,16,0,0,0,0,0,16
Faculty of Science,Mathematics,MA5198,GRADUATE SEMINAR MODULE IN MATHEMATICS,E1,39,6,6,0,0,0,0,0
Faculty of Science,Mathematics,MA5202,Number Theory,L1,136,10,10,0,0,0,0,0
Faculty of Science,Mathematics,MA5204,Graduate Algebra IIA,L1,144,15,15,0,0,0,0,0
Faculty of Science,Mathematics,MA5213,ADVANCED PARTIAL DIFFERENTIAL EQUATIONS,L1,106,34,34,0,0,0,0,0
Faculty of Science,Mathematics,MA5216,Differential Geometry,L1,25,19,19,0,0,0,0,0
Faculty of Science,Mathematics,MA5232,Modeling and Numerical Simulations,L1,32,9,6,0,0,0,0,3
Faculty of Science,Mathematics,MA5235,Advanced Graph Theory,L1,125,21,21,0,0,0,0,0
Faculty of Science,Mathematics,MA5251,SPECTRAL METHODS AND APPLICATIONS,L1,124,26,26,0,0,0,0,0
Faculty of Science,Mathematics,MA5260,Probability Theory II,L1,144,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA5295,DISSERTATION FOR MSC BY COURSEWORK,L1,41,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA5401,Graduate Internship in Mathematics I,L1,49,2,2,0,0,0,0,0
Faculty of Science,Mathematics,QF3101,Investment Instrument and Risk Management,L1,5,1,0,0,0,0,0,1
Faculty of Science,Mathematics,QF5202,Structured Products,L1,55,16,16,0,0,0,0,0
Faculty of Science,Mathematics,QF5203,Risk Management,L1,58,20,20,0,0,0,0,0
Faculty of Science,Mathematics,QF5204,Numerical Methods in Quantitative Finance,L1,87,21,21,0,0,0,0,0
Faculty of Science,Mathematics,QF5208,AI and FinTech,L1,96,23,23,0,0,0,0,0
Faculty of Science,Mathematics,QF5211,Monte Carlo Methods in Quantitative Finance,L1,150,91,17,0,0,0,0,74
Faculty of Science,Pharmacy,PR5198,GRADUATE SEMINAR MODULE IN PHARMACY,E1,27,20,20,0,0,0,0,0
Faculty of Science,Pharmacy,PR5216,ADVANCES IN DRUG DELIVERY,L1,28,5,5,1,0,0,0,0
Faculty of Science,Pharmacy,PR5218,Methodologies in Product Development,L1,33,16,16,0,0,0,0,0
Faculty of Science,Pharmacy,PR5219,Product Development & Quality Management,L1,31,11,11,0,0,0,0,0
Faculty of Science,Pharmacy,PR5225,Preformulation Science,L1,26,8,8,0,0,0,0,0
Faculty of Science,Pharmacy,PR5304,Fundamental Topics in Pharmaceutical Science,L1,24,17,17,1,0,0,0,0
Faculty of Science,Physics,PC5102,Physics in Industry,L1,11,17,11,0,6,0,0,0
Faculty of Science,Physics,PC5198,GRADUATE SEMINAR MODULE IN PHYSICS,E1,19,15,15,0,0,0,0,0
Faculty of Science,Physics,PC5202,ADVANCED STATISTICAL MECHANICS,L1,26,6,6,0,0,0,0,0
Faculty of Science,Physics,PC5206,Selected Topics in Quantum Field Theory,L1,24,2,2,0,0,0,0,0
Faculty of Science,Physics,PC5210,Advanced Dynamics,L1,25,8,7,0,0,0,0,1
Faculty of Science,Physics,PC5213,Advanced Biophysics,L1,3,7,3,0,4,0,0,0
Faculty of Science,Physics,PC5214,Essential techniques in experimental physics,L1,13,19,13,0,5,0,0,1
Faculty of Science,Physics,PC5239B,Variational Principles,L1,10,4,4,0,0,0,0,0
Faculty of Science,Physics,PC5252,Bayesian Statistics and Machine Learning,L1,26,10,10,0,0,0,0,0
Faculty of Science,Physics,PC5253,Complex Systems Analysis and Modelling,L1,24,4,4,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5188,Statistical Research Project,L1,87,58,58,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5198,GRADUATE SEMINAR MODULE,E1,21,5,5,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5202,APPLIED REGRESSION ANALYSIS,L1,39,33,30,0,3,0,0,0
Faculty of Science,Statistics and Data Science,ST5202,APPLIED REGRESSION ANALYSIS,L2,20,2,2,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5202X,Applied Regression Analysis,L1,15,5,5,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5202X,Applied Regression Analysis,L2,25,7,7,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5209,ANALYSIS OF TIME SERIES DATA,L1,4,2,2,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5209,ANALYSIS OF TIME SERIES DATA,L2,4,1,1,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5209X,Analysis Of Time Series Data,L1,15,6,6,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5209X,Analysis Of Time Series Data,L2,31,3,3,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5212,SURVIVAL ANALYSIS,L1,40,14,14,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5212,SURVIVAL ANALYSIS,L2,58,6,6,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5218,ADVANCED STATISTICAL METHODS IN FINANCE,L1,55,11,11,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5218,ADVANCED STATISTICAL METHODS IN FINANCE,L2,12,3,3,0,0,0,0,0
