Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
Faculty of Science,Biological Sciences,BL5224,Signalling Mechanisms in Cancers and Metabolic Diseases,L1,7,1,1,0,0,0,0,0
Faculty of Science,Chemistry,CM5223,Topics in Supramolecular Chemistry,L1,47,3,3,0,0,0,0,0
Faculty of Science,Chemistry,CM5225,Asymmetric Catalysis,L1,70,1,1,0,0,0,0,0
Faculty of Science,Chemistry,CM5232,Topics in Chemical Kinetics,L1,29,4,4,0,0,0,0,0
Faculty of Science,Chemistry,CM5239,Cheminformatics,L1,48,3,3,0,0,0,0,0
Faculty of Science,Chemistry,CM5244,Advanced Environmental Chemistry,L1,15,8,8,0,0,0,0,0
Faculty of Science,Chemistry,CM5245,BIOANALYTICALCHEMISTRY,L1,12,4,4,0,0,0,0,0
Faculty of Science,Chemistry,CM5263,Advanced Inorganic Electronic Materials,L1,12,9,8,0,0,0,0,1
Faculty of Science,Food Science & Technology,FST5202A,Modern Food Fermentation,L1,3,1,1,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5203A,Advanced Food Microbiological Analysis and Food Safety,L1,3,3,3,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5206,Advanced Food Toxicology and Chemical Safety,L1,2,1,1,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5207,Introduction to Advanced Meat Alternatives,L1,0,4,0,0,4,0,0,0
Faculty of Science,Food Science & Technology,FST5303A,Science in Clinical Nutrition,L1,0,1,0,0,1,0,0,0
Faculty of Science,Mathematics,DSA5201,DSML Industry Consulting and Applications Project,L1,33,1,1,0,0,0,0,0
Faculty of Science,Mathematics,DSA5202,Advanced Topics in Machine Learning,L1,40,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA3252,Linear and Network Optimisation,L1,10,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA4207,Mathematical Logic,L1,9,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA4229,Fourier Analysis and Approximation,L1,12,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA4251,Stochastic Processes II,L1,12,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA4252,Advanced Ordinary Differential Equations,L1,9,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA4255,Numerical Methods in Differential Equations,L1,17,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA4261,Coding and Cryptography,L1,9,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA5206,Graduate Analysis II,L1,17,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA5218,Graduate Algebra IIB,L1,15,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA5232,Modeling and Numerical Simulations,L1,18,8,5,0,0,0,0,3
Faculty of Science,Mathematics,MA5238,Fourier Analysis,L1,16,2,1,0,0,0,0,1
Faculty of Science,Mathematics,MA5245,ADVANCED FINANCIAL MATHEMATICS,L1,12,4,3,0,0,0,0,1
Faculty of Science,Mathematics,MA5248,Stochastic Analysis in Mathematical Finance,L1,23,12,10,0,0,0,1,1
Faculty of Science,Mathematics,MA5250,Computational Fluid Dynamics,L1,15,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA5295,DISSERTATION FOR MSC BY COURSEWORK,L1,42,1,1,0,0,0,0,0
Faculty of Science,Mathematics,QF5202,Structured Products,L1,28,1,1,0,0,0,0,0
Faculty of Science,Mathematics,QF5203,Risk Management,L1,33,2,2,0,0,0,0,0
Faculty of Science,Mathematics,QF5204,Numerical Methods in Quantitative Finance,L1,88,4,4,0,0,0,0,0
Faculty of Science,Mathematics,QF5205,Topics in Quantitative Finance I,L1,123,4,3,0,0,0,0,1
Faculty of Science,Mathematics,QF5208,AI and FinTech,L1,146,2,2,0,0,0,0,0
Faculty of Science,Mathematics,QF5311,Advanced Methods in Risk Management,L1,64,1,1,0,0,0,0,0
Faculty of Science,Mathematics,QF5315,Selected Topics in FinTech,L1,62,1,1,0,0,0,0,0
Faculty of Science,Pharmacy,PR5198,GRADUATE SEMINAR MODULE IN PHARMACY,E1,8,2,2,0,0,0,0,0
Faculty of Science,Pharmacy,PR5216,ADVANCES IN DRUG DELIVERY,L1,24,1,1,0,0,0,0,0
Faculty of Science,Pharmacy,PR5230,Pharmacoeconomics and Outcomes Research,L1,1,2,2,0,0,0,0,0
Faculty of Science,Pharmacy,PR5304,Fundamental Topics in Pharmaceutical Science,L1,11,2,2,0,0,0,0,0
Faculty of Science,Physics,PC3236,Computational Methods in Physics,L1,8,1,0,0,0,0,1,0
Faculty of Science,Physics,PC3243,Photonics,L1,5,1,1,0,0,0,0,0
Faculty of Science,Physics,PC4228,Device Physics for Quantum Technology,L1,0,9,3,0,1,0,0,5
Faculty of Science,Physics,PC4242,Electricity and Magnetism III,L1,2,2,2,0,0,0,0,0
Faculty of Science,Physics,PC4245,Particle Physics,L1,0,8,0,0,8,0,0,0
Faculty of Science,Physics,PC4246,Quantum Optics,L1,6,9,7,0,0,0,0,2
Faculty of Science,Physics,PC4253,Thin Film Technology,L1,0,9,6,1,0,0,0,3
Faculty of Science,Physics,PC4262,Remote Sensing,L1,4,4,4,0,0,0,0,0
Faculty of Science,Physics,PC5198,GRADUATE SEMINAR MODULE IN PHYSICS,E1,3,1,1,0,0,0,0,0
Faculty of Science,Physics,PC5202,ADVANCED STATISTICAL MECHANICS,L1,2,4,3,0,0,0,0,1
Faculty of Science,Physics,PC5206,Selected Topics in Quantum Field Theory,L1,16,1,0,0,0,0,0,1
Faculty of Science,Physics,PC5212,Physics of Nanostructures,L1,1,6,1,0,1,0,0,4
Faculty of Science,Physics,PC5213,Advanced Biophysics,L1,9,1,0,0,0,0,0,1
Faculty of Science,Physics,PC5214,Essential techniques in experimental physics,L1,0,29,0,0,28,0,0,1
Faculty of Science,Statistics and Data Science,ST5188,Statistical Research Project,L1,226,3,3,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5202,APPLIED REGRESSION ANALYSIS,L1,21,3,3,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5202X,Applied Regression Analysis,L1,16,2,2,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5207,Nonparametric Regression,L1,97,15,15,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5208,Analytics for Quality Control and Productivity Improvements,L1,227,3,3,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5209,ANALYSIS OF TIME SERIES DATA,L1,30,1,1,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5209X,Analysis Of Time Series Data,L1,32,4,4,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5223,Statistical Models: Theory/Applications,L1,69,5,5,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5224,Advanced Statistical Theory II,L1,0,3,0,0,3,0,0,0
Faculty of Science,Statistics and Data Science,ST5227,Applied Data Mining,L1,17,11,10,1,0,1,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5011,Leading Stakeholders,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5012,Leading Innovation and Change,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5013,Ethical Leadership,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5014,Leading Collaboration,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5015,Principles and Applications of Risk Management,L1,2147483647,6,1,0,5,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5016,Environmental Threats and Management Response,L1,2147483647,5,1,0,4,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5017,Climate Change and Managing Uncertainty,L1,2147483647,6,0,0,6,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5018,Disaster Scenarios and Resilience Building,L1,2147483647,6,0,0,6,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5027,Food Security,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5028,Food System Resilience,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5029,Agricultural Economics and Policy,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5030,Sustainable Urban Food System,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5105,Cost Benefit Analysis in Public Policy,L1,2147483647,16,0,0,16,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5136,Applied Public Sector Economics,L1,2147483647,2,2,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5168,Public Service Leadership,L1,2147483647,7,2,0,5,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5180,Trade Policy and Global Value Chains,L1,2147483647,1,1,1,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5217,Innovation,L1,2147483647,2,2,1,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5226,Social Policy Design,L1,2147483647,1,0,0,1,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5227,Principles and Policies in Sustainability and the Environment,L1,2147483647,2,2,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5241J,Asia in the World Economy,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5266,GLOBAL HEALTH POLICY AND ISSUES,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5270,China's Economic Development and Reforms 1978-2020,L1,2147483647,2,2,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5274,Financial Management for Policy Makers,L1,2147483647,2,2,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5407,Quantitative Research Methods for Public Policy 2,L1,2147483647,1,1,3,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5512,US-China Relations and Great Power Policy Making,L1,2147483647,1,0,0,1,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5525,Understanding Global Trade and Asian Trade Policy,L1,2147483647,5,0,0,5,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5527,Game Theory and Strategic Decision- Making,L1,2147483647,8,3,0,5,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5529,Technological Changes and Work,L1,2147483647,1,1,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5530,A Practitioner's Guide to Big Data Analytics,L1,2147483647,15,0,0,15,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5531,Data Visualization and Public Communications,L1,2147483647,4,0,0,4,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5532,Organizations and Management,L1,2147483647,9,0,0,9,0,0,0
NUS,Ctr for Engl Lang Comms,ES5000,GRADUATE ENGLISH COURSE (BASIC LEVEL),SG01,7,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG01,1,4,1,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG03,1,5,1,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG04,1,4,1,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG05,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG06,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG07,1,4,1,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG08,1,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG09,1,4,1,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG13,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG14,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG15,1,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG16,1,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG17,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG18,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG19,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG20,1,3,1,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,ES5002,Graduate English Course (Advanced Level),SG01,2,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5002,Graduate English Course (Advanced Level),SG05,8,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5002,Graduate English Course (Advanced Level),SG06,2,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SG01,0,2,0,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SG02,0,1,0,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SG03,1,5,1,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SG06,5,21,5,0,16,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SG07,5,17,5,0,12,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SG08,3,10,3,0,7,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SP09,0,2,0,0,2,0,0,0
NUS,NUS Enterprise Academy,TR5101,New Venture Finance,L26,33,1,1,0,0,0,0,0
NUS,NUS Enterprise Academy,TR5102,Intellectual Property Basics for Entrepreneurs,L26,13,1,1,0,0,0,0,0
NUS Business School,Accounting,BAA6001,Accounting Research Seminars I,S01,12,1,1,0,0,0,0,0
NUS Business School,Analytics and Operations,BDC6248,Seminars In Operations Management I,S01,23,2,2,0,0,0,0,0
NUS Business School,Analytics and Operations,BDC6249,Sem in Op Mgtm II,S01,23,2,2,0,0,0,0,0
NUS Business School,Analytics and Operations,BDC6304,Robust modelling and optimization,S01,2,2,2,0,0,0,0,0
NUS Business School,Analytics and Operations,DBA5104,Introduction to Network Science & Analytics,SA1,19,11,3,0,0,0,0,8
NUS Business School,Analytics and Operations,DBA5107,Data Analytics in Banking,SA1,42,2,2,0,0,0,0,0
NUS Business School,Analytics and Operations,DBA5109,Quantitative Risk Management,SA1,41,2,2,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS4811,Data Visualisation,SA1,0,2,0,0,2,0,0,0
NUS Business School,Analytics and Operations,DOS4811,Data Visualisation,SA2,0,2,0,0,2,0,0,0
NUS Business School,Analytics and Operations,DOS5101A,Managing the Financial Supply Chain,SA1,3,1,1,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS5102,Analytical Tools for Consulting,S1,0,2,0,0,2,0,0,0
NUS Business School,Analytics and Operations,DOS5104,Sustainable Supply Chains,S1,6,1,0,1,0,0,0,1
NUS Business School,Analytics and Operations,IND5021,Managing the Digital Supply Chain,L1,7,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5001,MANAGERIAL ECONOMICS,SP1A,3,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5009,Marketing Strategy,SF1,0,1,0,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMA5009,Marketing Strategy,SP2,5,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5009,Marketing Strategy,SP2A,8,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5017,Managerial Operations and Analytics,SP1A,6,5,5,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5112,Asian Business Environments,SF1,8,4,4,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5112,Asian Business Environments,SP1,9,7,7,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5112,Asian Business Environments,SP1A,5,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5115,MANAGEMENT OF TECHNOLOGICAL INNOVATION,SP1,5,5,5,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5115,MANAGEMENT OF TECHNOLOGICAL INNOVATION,SP1A,6,3,3,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5118A,Special Topics in Strategy and Policy: Sustainability Strategy,SP1,8,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5128,Venture Capital,SP1,6,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5132,Emerging Tech and the Value of Data,SP1,7,9,7,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMA5132,Emerging Tech and the Value of Data,SP1A,2,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5134,Entrepreneurial Management,SP1A,10,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5135,Execution of Digital Strategy in the real world,SP1,6,8,6,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMA5135,Execution of Digital Strategy in the real world,SP1A,3,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5302,INVESTMENT ANALYSIS AND MANAGEMENT,SP1,12,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5302,INVESTMENT ANALYSIS AND MANAGEMENT,SP1A,8,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5309,FUND MANAGEMENT,SP1,17,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5313,Venture Capital and Private Equity,SP1,3,3,3,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5334,Fintech and Financial Data Analytics,SP1,5,5,5,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5411,Talent Development and Performance Management,SP1,8,3,3,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5424,Corporate Entrepreneurship and Business Model Evaluation,SP1,4,4,4,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5424,Corporate Entrepreneurship and Business Model Evaluation,SP1A,7,3,3,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5429,Mastering Influence,SP1,2,3,2,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMA5502,Understanding & Influencing Consumers,SP1,15,3,3,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMK5201,Customer Relationship Management,S01,0,2,0,0,1,0,0,1
NUS Business School,BIZ Dean's Office,BMS5107,Ethical Leadership and Corporate Strategy,S01,3,1,1,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5113,Venture Capital,S01,1,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5114,Asian Business Environment,S02,1,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5114,Asian Business Environment,S03,1,3,3,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5120,Innovation and Strategies for Emerging Markets,S02,1,4,1,0,3,0,0,0
NUS Business School,BIZ Dean's Office,BMS5121,Digital Transformation,S01,7,2,1,1,0,0,1,0
NUS Business School,BIZ Dean's Office,BMS5122,Legal Fundamentals for Entrepreneurs and Managers,S01,17,3,3,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5124,Entrepreneurial Management,S01,2,3,2,0,0,0,0,1
NUS Business School,BIZ Dean's Office,BMS5125,SUSTAINABILITY STRATEGY,S01,6,1,1,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5203,The Knowledge & Innovation Economy 4.0,S02,23,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5203S,The Knowledge & Innovation Economy 4.0,S01,0,2,0,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMS5303,Valuation and Mergers & Acquisitions,S01,2,3,2,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMS5304,Selected Topics in Finance: Private Equity,S01,2,4,2,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMS5411,Judgment and Decision Making Under Uncertainty,S01,3,1,1,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5413,Negotiations & Influence,S01,3,6,3,0,3,0,0,0
NUS Business School,BIZ Dean's Office,BMS5506,Understanding & Influencing Consumers,S01,1,2,1,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMS5512,Marketing Analytics,S01,0,1,0,0,0,0,0,1
NUS Business School,BIZ Dean's Office,BMS5512,Marketing Analytics,S02,0,1,0,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMS5518A,Game Theory & Strategic Analysis,S01,8,2,2,2,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5519,Services Marketing,S01,14,2,2,0,0,0,0,0
NUS Business School,Marketing,BMK5202,Python Programming for Business Analytics,S01,31,2,2,0,0,0,0,0
NUS Business School,Marketing,BMK5206A,Personal Selling & Sales Management,S01,0,1,0,0,1,0,0,0
NUS Business School,Marketing,BMK5207,AI in Marketing,S02,30,1,1,0,0,0,0,0
NUS Business School,Real Estate,RE5006,Portfolio and Asset Management,L1,2147483647,1,1,0,0,0,0,0
NUS Business School,Real Estate,RE5018,Statutory Valuation,L1,2147483647,1,1,0,0,0,0,0
NUS Graduate School,Ctr for Quantum Technologies,QT5201M,Quantum State Estimation,L1,4,1,1,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5103,Equity Products and Exotics,L1,81,3,3,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5107,Risk Analyses And Management,L1,50,1,1,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5110,FINANCIAL ENGINEERING PROJECT,L1,76,4,4,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5116,Programming and Advanced Numerical Methods,L1,48,1,1,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5208,Term Structure and Interest Rate Derivatives,L1,94,6,6,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5224,Current Topics In Applied Risk Management,L1,90,7,7,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5225,Machine Learning and FinTech,L1,73,3,3,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5227,Commodities: Fundamentals and Modelling,L1,75,9,9,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5101,Advanced Quantitative Methods I,L1,1,1,1,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5401,Health Economics and Financing,L1,5,2,2,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5405,Introduction to Health Services Research,L1,19,2,2,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5407,Programme Evaluation,L1,0,1,0,0,1,0,0,0
School of Computing,Computer Science,CS4231,Parallel and Distributed Algorithms,L1,0,4,0,0,4,0,0,0
School of Computing,Computer Science,CS4243,Computer Vision and Pattern Recognition,L1,0,8,4,0,4,0,0,0
School of Computing,Computer Science,CS4248,Natural Language Processing,L1,0,9,2,0,6,0,1,0
School of Computing,Computer Science,CS4248,Natural Language Processing,L2,29,6,6,2,0,0,0,0
School of Computing,Computer Science,CS4249,Phenomena and Theories of Human- Computer Interaction,L1,0,7,6,0,1,0,0,0
School of Computing,Computer Science,CS4347,Sound and Music Computing,L1,9,1,1,0,0,0,0,0
School of Computing,Computer Science,CS5223,Distributed Systems,L1,7,6,4,0,0,0,0,2
School of Computing,Computer Science,CS5224,Cloud Computing,L1,2,7,2,0,5,0,0,0
School of Computing,Computer Science,CS5224,Cloud Computing,L2,18,4,4,1,0,0,0,0
School of Computing,Computer Science,CS5228,Knowledge Discovery and Data Mining,L1,18,17,14,0,0,0,0,3
School of Computing,Computer Science,CS5230,Computational Complexity,L1,91,1,1,0,0,0,0,0
School of Computing,Computer Science,CS5232,Formal Specification and Design Techniques,L1,62,1,1,0,0,0,0,0
School of Computing,Computer Science,CS5233,Simulation and Modelling Techniques,L1,55,3,3,0,0,0,0,0
School of Computing,Computer Science,CS5242,Neural Networks and Deep Learning,L1,19,8,8,3,0,0,0,0
School of Computing,Computer Science,CS5260,Neural Networks and Deep Learning II,L1,4,6,5,0,1,0,0,0
School of Computing,Computer Science,CS5321,Network Security,L1,40,1,1,2,0,0,0,0
School of Computing,Computer Science,CS5332,Biometric Authentication,L1,61,2,2,0,0,0,0,0
School of Computing,Computer Science,CS5339,Theory and Algorithms for Machine Learning,L1,69,1,1,1,0,0,0,0
School of Computing,Computer Science,CS5340,Uncertainty Modelling in AI,L1,54,3,3,0,0,0,0,0
School of Computing,Computer Science,CS5344,Big-Data Analytics Technology,L1,15,13,12,0,0,0,1,0
School of Computing,Computer Science,CS5346,Information Visualisation,L1,19,1,1,0,0,0,0,0
School of Computing,Computer Science,CS5421,Database Applications Design and Tuning,L1,8,6,6,1,0,0,0,0
School of Computing,Computer Science,CS5425,Big Data Systems for Data Science,L1,47,16,13,0,0,0,0,3
School of Computing,Computer Science,CS5446,AI Planning and Decision Making,L1,3,3,3,0,0,0,0,0
School of Computing,Computer Science,CS6206,Advanced Topics in Human- Computer Interaction,L1,5,4,4,0,0,0,0,0
School of Computing,Computer Science,CS6207,Advanced Natural Language Processing,L1,1,3,1,0,2,0,0,0
School of Computing,Computer Science,CS6208,Advanced Topics in Artificial Intelligence,L1,0,3,0,0,3,0,0,0
School of Computing,Computer Science,CS6216,Advanced Topics in Machine Learning,L1,1,7,1,0,6,0,0,0
School of Computing,Computer Science,CS6220,Advanced Topics in Data Mining,L1,3,4,3,0,1,0,0,0
School of Computing,Computer Science,CS6240,Multimedia Analysis,L1,1,3,1,0,1,0,0,1
School of Computing,Info Systems and Analytics,BT4013,Analytics for Capital Market Trading and Investment,L1,0,2,2,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT4211,Data-Driven Marketing,L1,5,1,1,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT4222,Mining Web Data for Business Insights,L1,0,1,1,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT5126,Hands-on with Business Analytics,L1,36,3,3,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT5151,Advanced Analytics and Machine Learning,L1,0,8,0,0,7,0,0,1
School of Computing,Info Systems and Analytics,BT5151,Advanced Analytics and Machine Learning,L2,22,2,2,2,0,0,0,0
School of Computing,Info Systems and Analytics,BT5153,Applied Machine Learning for Business Analytics,L1,51,3,0,0,0,0,0,3
School of Computing,Info Systems and Analytics,IS4228,Information Technologies in Financial Services,L1,5,1,1,1,0,0,0,0
School of Computing,Info Systems and Analytics,IS4302,Blockchain and Distributed Ledger Technologies,L1,1,6,6,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS5002,Digital Transformation,L1,8,4,4,0,0,0,0,0
