Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
Faculty of Engineering,Industrial Systems Eng & Mgmt,IE5881,Selected Topics in Industrial Engineering,L1,33,3,1,0,0,0,0,2
Faculty of Engineering,Industrial Systems Eng & Mgmt,IE6505,Stochastic Processes II,L1,25,4,4,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,IE6520,Theory and Algorithms for Online Learning,L1,24,4,4,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5010,Technology Forecasting & Intelligence,L1,22,11,11,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5011,Engineering Business Finance Fundamentals,L1,23,10,10,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5021,Problem Solving Skills for Engineering Managers,L1,8,14,8,0,6,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5022,Digital Disruption and Technology Strategy,L1,20,14,14,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5024,Patent Data Analytics for Innovation Management,L1,29,9,9,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5900,MOT RESEARCH PROJECT,L1,2147483647,1,0,0,0,0,0,1
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5902,Management Extended Practicum,L1,13,1,1,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5911,Venture Funding,L1,33,2,2,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5912,Frugal Innovation,L1,24,3,3,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5913,TechLaunch - Experiential Entrepreneurship,L1,24,1,1,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MT5920,Enterprise Development,L1,29,2,2,0,0,0,0,0
Faculty of Engineering,Industrial Systems Eng & Mgmt,MTM5005,Intermodal Freight Transport and Logistics,L1,5,1,1,1,0,0,0,0
Faculty of Engineering,Materials Science & Eng,MLE5002,Materials Characterization,L1,59,1,0,0,0,0,0,1
Faculty of Engineering,Materials Science & Eng,MLE5102,MECHANICAL BEHAVIOURS OF MATERIALS,L1,107,65,64,0,0,0,0,1
Faculty of Engineering,Materials Science & Eng,MLE5210,Modelling and Simulation of Materials,L1,6,13,6,0,7,0,0,0
Faculty of Engineering,Materials Science & Eng,MLE5211,Nanomaterials,L1,106,90,90,0,0,0,0,0
Faculty of Engineering,Materials Science & Eng,MLE5214,Advances in Polymeric Materials,L1,100,75,75,0,0,0,0,0
Faculty of Engineering,Materials Science & Eng,MLE5215,Atomistic Modelling of Molecules and Materials,L1,26,41,26,0,13,0,0,2
Faculty of Engineering,Materials Science & Eng,MLE6103,STRUCTURES OF MATERIALS,L1,51,24,23,0,0,0,0,1
Faculty of Engineering,Mechanical Engineering,EE5106,ADVANCED ROBOTICS,L01,30,13,13,1,0,0,0,0
Faculty of Engineering,Mechanical Engineering,ME5103,PLATES AND SHELLS,L01,24,8,8,1,0,0,0,0
Faculty of Engineering,Mechanical Engineering,ME5106,Engineering Acoustics,L01,31,57,31,0,25,0,0,1
Faculty of Engineering,Mechanical Engineering,ME5107,Vibration Theory and Applications,L01,6,12,6,0,6,0,0,0
Faculty of Engineering,Mechanical Engineering,ME5205,ENERGY ENGINEERING,L01,7,12,7,0,4,0,0,1
Faculty of Engineering,Mechanical Engineering,ME5309,Aircraft Engines and Rocket Propulsion,L01,27,5,5,0,0,0,0,0
Faculty of Engineering,Mechanical Engineering,ME5361,ADVANCED COMPUTATIONAL FLUID DYNAMICS,L01,25,5,5,0,0,0,0,0
Faculty of Engineering,Mechanical Engineering,ME5402,ADVANCED ROBOTICS,L01,38,20,20,0,0,0,0,0
Faculty of Engineering,Mechanical Engineering,ME5405,Machine Vision,L01,72,20,19,1,0,0,0,1
Faculty of Engineering,Mechanical Engineering,ME5506,Corrosion of Materials,L01,44,29,28,0,0,0,0,1
Faculty of Engineering,Mechanical Engineering,ME5516,Emerging Energy Conversion and Storage Technologies,L01,43,12,11,4,0,0,0,1
Faculty of Engineering,Mechanical Engineering,ME5611,SUSTAINABLE PRODUCT DESIGN & MANUFACTURING,L01,1,35,1,0,33,0,0,1
Faculty of Engineering,Mechanical Engineering,ME5612,COMPUTER AIDED PRODUCT DEVELOPMENT,L01,3,41,3,0,37,0,0,1
Faculty of Engineering,Mechanical Engineering,ME6204,Advanced Heat Transfer,L01,36,14,14,4,0,0,0,0
Faculty of Engineering,Mechanical Engineering,ME6303,ADVANCED FLUID DYNAMICS,L01,27,13,12,0,0,0,0,1
Faculty of Engineering,Mechanical Engineering,ME6504,DEFECTS & DISLOCATIONS IN SOLIDS,L01,39,5,5,0,0,0,0,0
Faculty of Engineering,Mechanical Engineering,ME6604,Modelling of Manufacturing Processes,L01,68,20,20,1,0,0,0,0
Faculty of Engineering,Mechanical Engineering,OT5301,Subsea Systems Engineering,L01,30,26,26,1,0,0,0,0
Faculty of Engineering,Mechanical Engineering,OT5304,Subsea Construction & Operational Support,L01,49,21,21,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5034V,International Regulation of Shipping,E1,2147483647,3,3,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5043,LAW OF MARINE INSURANCE,E1,2147483647,3,3,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5044V,Mediation,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5050V,Public International Law,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5054,Domestic and International Sale of Goods,E1,2147483647,8,8,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5063V,Business & Finance For Lawyers,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5074V,Mergers & Acquisitions,E1,2147483647,9,9,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5097V,Islamic Law,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5099V,Maritime Law,E1,2147483647,5,5,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5140V,Law of the Sea: Theory and Practice,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5150V,International Investment Law and Arbitration,E1,2147483647,6,6,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5162V,Singapore Corporate Governance,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5173V,Comparative Corporate Law,E1,2147483647,6,6,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5202V,ASEAN Economic Community Law and Policy,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5221,Climate Change Law & Policy,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5263V,Intellectual Property Rights and Competition Policy,E1,2147483647,8,8,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5295,Conflict of Laws in Int'l Commercial Arbitration,E1,2147483647,8,8,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5299,Advanced Issues in the Law & Practice of Int'l Arbitration,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5309V,Strategies for Asian Disputes - A Comparative Analysis,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5313,Mediation/Conciliation of Inter- & Investor-State Disputes,E1,2147483647,10,10,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5318V,Public Health Law and Regulation,E1,2147483647,3,3,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5327V,Mergers and Acquisitions: A Practitioner's Perspective,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5338V,Advanced Practicum in International Arbitration,E1,2147483647,5,5,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5339,Comparative Evidence in International Arbitration,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5349V,Energy Arbitration,E1,2147483647,6,6,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5350,Privacy & Data Protection Law,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5352,China and International Economic Law,E1,2147483647,13,13,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5360Z,Current Challenges to Investment Arbitration,E1,2147483647,14,14,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5361Z,Complex Arbitrations: Multiparty – Multicontract,E1,2147483647,10,10,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5364V,Principles of Civil Law: Law of Obligations & Property,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5375,Traditional Chinese Legal Thought,E1,2147483647,6,6,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5385,Taxation Law & the Global Digital Economy,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5396V,International Arbitration & Dispute Resolution Research,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5412,Securities and Capital Markets Regulation,E1,2147483647,3,3,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5438V,Intellectual Property Arbitration,E1,2147483647,12,12,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5442,Digital Trade and Digital Economy,E1,2147483647,18,18,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5456,Legal Technology & Innovation,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5460V,"Law, FinTech and the Platform Economy",E1,2147483647,25,25,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5461V,Compliance and Risk Management,E1,2147483647,11,11,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LLD5043,LAW OF MARINE INSURANCE,E1,2147483647,6,0,0,0,0,0,6
Faculty of Science,Biological Sciences,BL5203,MOLECULAR RECOGNITION AND INTERACTIONS,L1,8,2,2,1,0,0,0,0
Faculty of Science,Biological Sciences,BL5204,Graduate Bootcamp for Biotechnology Industry,L1,43,2,2,2,0,0,0,0
Faculty of Science,Biological Sciences,BL5210,Biogeography,L1,12,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5213,PROTEIN DESIGN & ENGINEERING,L1,8,17,8,0,9,0,0,0
Faculty of Science,Biological Sciences,BL5216,ADVANCED GENETICS AND GENOME SCIENCES,L1,22,10,10,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5218,Directed Studies in Behavioural Ecology,L1,13,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5220,ADVANCED ANIMAL DEVELOPMENT,L1,29,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5221,PLANT AND MICROBIAL DEVELOPMENT,L1,20,11,11,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5224,Signalling Mechanisms in Cancers and Metabolic Diseases,L1,11,4,4,1,0,0,0,0
Faculty of Science,Biological Sciences,BL5234,Quantitative Methods and Critical Thinking in Biology,L1,9,7,7,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5312,Natural History Collections and Conservation,L1,6,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5623,Infectious Diseases and Host- Pathogen Interactions,L1,5,5,5,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5632,Genomic Data Science in the Cloud,L1,12,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC5202,Forensic Defense Science,L1,4,1,1,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC5204,Forensic Psychiatry and Psychology,L1,7,1,0,0,0,0,1,0
Faculty of Science,Chemistry,CM5212,Crystal Engineering,L1,20,3,2,0,0,0,0,1
Faculty of Science,Chemistry,CM5223,Topics in Supramolecular Chemistry,L1,64,19,18,0,0,0,0,1
Faculty of Science,Chemistry,CM5225,Asymmetric Catalysis,L1,62,8,6,0,0,0,0,2
Faculty of Science,Chemistry,CM5232,Topics in Chemical Kinetics,L1,30,1,0,0,0,0,0,1
Faculty of Science,Chemistry,CM5239,Cheminformatics,L1,63,10,8,0,0,0,0,2
Faculty of Science,Chemistry,CM5244,Advanced Environmental Chemistry,L1,20,8,8,0,0,0,0,0
Faculty of Science,Chemistry,CM5245,BIOANALYTICALCHEMISTRY,L1,14,8,8,0,0,0,0,0
Faculty of Science,Chemistry,CM5263,Advanced Inorganic Electronic Materials,L1,16,11,9,0,0,0,0,2
Faculty of Science,Food Science & Technology,FST5201,RHEOLOGY AND TEXTURAL PROPERTIES OF BIOMATERIALS,L1,44,2,2,2,0,0,0,0
Faculty of Science,Food Science & Technology,FST5202A,Modern Food Fermentation,L1,32,12,12,2,0,0,0,0
Faculty of Science,Food Science & Technology,FST5203A,Advanced Food Microbiological Analysis and Food Safety,L1,11,11,11,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5206,Advanced Food Toxicology and Chemical Safety,L1,28,18,18,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5207,Introduction to Advanced Meat Alternatives,L1,12,19,12,0,7,0,0,0
Faculty of Science,Food Science & Technology,FST5303A,Science in Clinical Nutrition,L1,20,42,20,0,22,0,0,0
Faculty of Science,Mathematics,DSA5201,DSML Industry Consulting and Applications Project,L1,46,8,8,0,0,0,0,0
Faculty of Science,Mathematics,DSA5202,Advanced Topics in Machine Learning,L1,69,18,18,0,0,0,0,0
Faculty of Science,Mathematics,DSA5204,Deep Learning and Applications,L1,93,13,8,0,0,0,0,5
Faculty of Science,Mathematics,MA3201,Algebra II,L1,9,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA3211,Complex Analysis I,L1,10,2,0,0,0,0,0,2
Faculty of Science,Mathematics,MA3227,Numerical Analysis II,L1,5,4,4,0,0,0,0,0
Faculty of Science,Mathematics,MA3238,Stochastic Processes I,L1,9,6,6,0,0,0,0,0
Faculty of Science,Mathematics,MA3252,Linear and Network Optimisation,L1,12,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA3265,Introduction to Number Theory,L1,10,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA4207,Mathematical Logic,L1,6,11,6,0,5,0,0,0
Faculty of Science,Mathematics,MA4221,Partial Differential Equations,L1,15,13,13,0,0,0,0,0
Faculty of Science,Mathematics,MA4229,Fourier Analysis and Approximation,L1,15,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA4251,Stochastic Processes II,L1,14,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA4252,Advanced Ordinary Differential Equations,L1,11,6,6,0,0,0,0,0
Faculty of Science,Mathematics,MA4255,Numerical Methods in Differential Equations,L1,19,4,4,0,0,0,0,0
Faculty of Science,Mathematics,MA4260,Stochastic Operations Research,L1,10,14,10,0,4,0,0,0
Faculty of Science,Mathematics,MA4261,Coding and Cryptography,L1,15,8,8,0,0,0,0,0
Faculty of Science,Mathematics,MA4264,Game Theory,L1,22,10,10,0,0,0,0,0
Faculty of Science,Mathematics,MA4271,Differential Geometry of Curves and Surfaces,L1,18,4,4,0,0,0,0,0
Faculty of Science,Mathematics,MA5198,GRADUATE SEMINAR MODULE IN MATHEMATICS,E1,15,8,8,0,0,0,0,0
Faculty of Science,Mathematics,MA5206,Graduate Analysis II,L1,12,19,12,0,7,0,0,0
Faculty of Science,Mathematics,MA5218,Graduate Algebra IIB,L1,16,8,7,0,0,1,0,0
Faculty of Science,Mathematics,MA5232,Modeling and Numerical Simulations,L1,30,24,24,0,0,0,0,0
Faculty of Science,Mathematics,MA5238,Fourier Analysis,L1,16,9,9,0,0,0,0,0
Faculty of Science,Mathematics,MA5245,ADVANCED FINANCIAL MATHEMATICS,L1,21,17,17,0,0,0,0,0
Faculty of Science,Mathematics,MA5248,Stochastic Analysis in Mathematical Finance,L1,21,28,21,0,7,0,0,0
Faculty of Science,Mathematics,MA5250,Computational Fluid Dynamics,L1,15,9,9,0,0,0,0,0
Faculty of Science,Mathematics,MA5295,DISSERTATION FOR MSC BY COURSEWORK,L1,49,5,5,0,0,0,0,0
Faculty of Science,Mathematics,MA5401,Graduate Internship in Mathematics I,L1,50,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA5402,Graduate Internship in Mathematics II,L1,48,1,1,0,0,0,0,0
Faculty of Science,Mathematics,QF5202,Structured Products,L1,31,2,0,0,0,0,0,2
Faculty of Science,Mathematics,QF5203,Risk Management,L1,31,1,1,0,0,0,0,0
Faculty of Science,Mathematics,QF5204,Numerical Methods in Quantitative Finance,L1,110,18,16,0,2,0,0,0
Faculty of Science,Mathematics,QF5205,Topics in Quantitative Finance I,L1,169,11,8,0,0,0,0,3
Faculty of Science,Mathematics,QF5208,AI and FinTech,L1,176,12,12,0,0,0,0,0
Faculty of Science,Pharmacy,PR5198,GRADUATE SEMINAR MODULE IN PHARMACY,E1,28,17,17,0,0,0,0,0
Faculty of Science,Pharmacy,PR5216,ADVANCES IN DRUG DELIVERY,L1,34,8,8,0,0,0,0,0
Faculty of Science,Pharmacy,PR5225,Preformulation Science,L1,18,7,7,0,0,0,0,0
Faculty of Science,Pharmacy,PR5230,Pharmacoeconomics and Outcomes Research,L1,14,10,10,0,0,0,0,0
Faculty of Science,Pharmacy,PR5304,Fundamental Topics in Pharmaceutical Science,L1,28,14,14,0,0,0,0,0
Faculty of Science,Physics,PC5198,GRADUATE SEMINAR MODULE IN PHYSICS,E1,16,11,11,0,0,0,0,0
Faculty of Science,Physics,PC5202,ADVANCED STATISTICAL MECHANICS,L1,10,2,2,0,0,0,0,0
Faculty of Science,Physics,PC5206,Selected Topics in Quantum Field Theory,L1,22,5,5,0,0,0,0,0
Faculty of Science,Physics,PC5210,Advanced Dynamics,L1,9,4,4,0,0,0,0,0
Faculty of Science,Physics,PC5212,Physics of Nanostructures,L1,28,9,9,0,0,0,0,0
Faculty of Science,Physics,PC5213,Advanced Biophysics,L1,20,9,9,0,0,0,0,0
Faculty of Science,Statistics and Data Science,DSA4212,Optimisation for Large-Scale Data- Driven Inference,L1,28,5,5,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST4238,Stochastic Processes II,L1,7,1,1,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST4248,Statistical Learning II,L1,10,1,0,0,0,1,0,0
Faculty of Science,Statistics and Data Science,ST4252,Applied Survival Analysis,L1,4,1,0,0,0,0,0,1
Faculty of Science,Statistics and Data Science,ST5188,Statistical Research Project,L1,235,8,8,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5198,GRADUATE SEMINAR MODULE,E1,12,4,4,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5202,APPLIED REGRESSION ANALYSIS,L1,35,12,12,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5202X,Applied Regression Analysis,L1,36,15,15,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5207,Nonparametric Regression,L1,126,19,19,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5208,Analytics for Quality Control and Productivity Improvements,L1,248,15,15,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5209,ANALYSIS OF TIME SERIES DATA,L1,45,8,8,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5209X,Analysis Of Time Series Data,L1,54,16,16,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5223,Statistical Models: Theory/Applications,L1,84,17,17,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5224,Advanced Statistical Theory II,L1,8,8,8,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5227,Applied Data Mining,L1,41,41,26,0,15,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5011,Leading Stakeholders,L1,2147483647,27,27,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5012,Leading Innovation and Change,L1,2147483647,27,27,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5013,Ethical Leadership,L1,2147483647,27,27,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5014,Leading Collaboration,L1,2147483647,27,27,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5015,Principles and Applications of Risk Management,L1,2147483647,38,32,0,6,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5016,Environmental Threats and Management Response,L1,2147483647,36,32,0,4,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5017,Climate Change and Managing Uncertainty,L1,2147483647,36,32,0,4,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5018,Disaster Scenarios and Resilience Building,L1,2147483647,36,32,0,4,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5027,Food Security,L1,2147483647,12,12,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5028,Food System Resilience,L1,2147483647,12,12,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5029,Agricultural Economics and Policy,L1,2147483647,12,12,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5030,Sustainable Urban Food System,L1,2147483647,12,12,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5031,Industrialisation and Growth,L1,2147483647,7,7,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5032,Financial Globalisation and Financial Development,L1,2147483647,7,7,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5033,"Monetary, Exchange Rate Policy and Reserves",L1,2147483647,7,7,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5034,Regionalism in Asia: Free Trade Agreements and Beyond,L1,2147483647,7,7,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5105,Cost Benefit Analysis in Public Policy,L1,2147483647,60,38,0,22,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5136,Applied Public Sector Economics,L1,2147483647,25,25,1,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5138,Econometrics for Public Policy Analysis,L1,2147483647,22,22,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5168,Public Service Leadership,L1,2147483647,42,30,0,12,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5180,Trade Policy and Global Value Chains,L1,2147483647,15,15,1,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5217,Innovation,L1,2147483647,19,19,2,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5226,Social Policy Design,L1,2147483647,36,36,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5227,Principles and Policies in Sustainability and the Environment,L1,2147483647,38,38,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5241J,Asia in the World Economy,L1,2147483647,4,4,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5266,GLOBAL HEALTH POLICY AND ISSUES,L1,2147483647,33,33,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5270,China's Economic Development and Reforms 1978-2020,L1,2147483647,28,25,0,0,2,1,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5274,Financial Management for Policy Makers,L1,2147483647,22,18,0,4,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5407,Quantitative Research Methods for Public Policy 2,L1,2147483647,23,23,3,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5510,Governing Cities of Tomorrow,L1,2147483647,23,22,3,0,0,1,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5512,US-China Relations and Great Power Policy Making,L1,2147483647,22,22,3,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5514,ASEAN and Regionalism in Southeast Asia,L1,2147483647,14,14,1,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5525,Understanding Global Trade and Asian Trade Policy,L1,2147483647,33,24,0,8,1,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5527,Game Theory and Strategic Decision- Making,L1,2147483647,52,38,0,14,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5529,Technological Changes and Work,L1,2147483647,22,22,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5530,A Practitioner's Guide to Big Data Analytics,L1,2147483647,52,25,0,27,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5531,Data Visualization and Public Communications,L1,2147483647,49,35,0,14,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5532,Organizations and Management,L1,2147483647,36,18,0,18,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5909,Geopolitics of the Asia-Pacific,L1,2147483647,14,14,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG01,3,7,3,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG03,2,3,2,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG04,2,6,2,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG05,2,3,2,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG06,12,17,12,0,5,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG07,2,3,2,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG08,2,4,2,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG09,2,6,2,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG13,2,3,2,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG14,2,3,2,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG15,2,3,2,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG16,3,2,2,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG17,2,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG18,2,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG19,12,15,12,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG20,3,5,3,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,ES5002,Graduate English Course (Advanced Level),SG01,4,4,4,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5002,Graduate English Course (Advanced Level),SG03,8,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5002,Graduate English Course (Advanced Level),SG04,8,3,3,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5002,Graduate English Course (Advanced Level),SG06,5,4,4,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SG01,3,3,3,0,0,0,0,0
